mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Green Street,place-grnst,600,17039,16,38,1065,3014,6956
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,41151,44917,16,2572,2807,17283,6957
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Jackson Square,place-jaksn,4116,27068,16,257,1692,5240,6958
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Massachusetts Ave.,place-masta,15369,39271,16,961,2454,11903,6959
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Malden Center,place-mlmnl,84826,3803,16,5302,238,7711,6960
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,North Station,place-north,34448,35935,16,2153,2246,17518,6961
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Oak Grove,place-ogmnl,42354,0,16,2647,0,2647,6962
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Roxbury Crossing,place-rcmnl,4216,15902,16,264,994,6675,6963
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Ruggles,place-rugg,10200,82176,16,638,5136,7405,6964
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Stony Brook,place-sbmnl,1053,20234,16,66,1265,4041,6965
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,68407,41347,16,4275,2584,18974,6966
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Sullivan Square,place-sull,83796,8967,16,5237,560,16955,6967
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Tufts Medical Center,place-tumnl,12903,29979,16,806,1874,15691,6968
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Wellington,place-welln,53875,2700,16,3367,169,10910,6969
1,Fall 2017,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Assembly,place-astao,22436,6025,17,1320,354,8609,6970
1,Fall 2017,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Back Bay,place-bbsta,27433,52834,17,1614,3108,10439,6971
1,Fall 2017,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Community College,place-ccmnl,16686,9148,17,982,538,12233,6972
1,Fall 2017,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Chinatown,place-chncl,17300,29553,17,1018,1738,12712,6973
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tufts Medical Center,place-tumnl,725,7697,82,9,94,473,6974
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,11576,56107,82,141,684,2322,6975
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Stony Brook,place-sbmnl,4034,112218,82,49,1369,5750,6976
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,24096,83742,82,294,1021,4782,6979
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wellington,place-welln,16595,717,82,202,9,692,6980
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,235841,63483,82,2876,774,8740,6981
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,293410,14056,82,3578,171,4774,6983
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Assembly,place-astao,4793,3583,82,58,44,2771,6985
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Sullivan Square,place-sull,105386,14485,82,1285,177,4167,6986
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,101480,71797,82,1238,876,9446,6989
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Back Bay,place-bbsta,6766,54921,82,83,670,1431,6991
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,58933,41861,82,719,511,10331,6992
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,112082,0,82,1367,0,1367,6995
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,10519,9276,82,128,113,3307,6997
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wellington,place-welln,65643,3626,82,801,44,2214,6998
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,16394,44795,82,200,546,2865,7001
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,2073,17533,82,25,214,2446,7003
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Assembly,place-astao,28853,3006,82,352,37,1381,7004
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Back Bay,place-bbsta,84071,57591,82,1025,702,5779,7005
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Community College,place-ccmnl,45073,5067,82,550,62,2354,7006
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Chinatown,place-chncl,37266,14606,82,454,178,5364,7007
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,200283,105039,82,2442,1281,5088,7008
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Forest Hills,place-forhl,0,197551,82,0,2409,0,7009
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Green Street,place-grnst,1691,62960,82,21,768,2409,7010
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,54172,18833,82,661,230,3143,7011
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Jackson Square,place-jaksn,8557,77867,82,104,950,4005,7012
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Massachusetts Ave.,place-masta,38894,49508,82,474,604,5650,7013
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,45088,3459,82,550,42,750,7014
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,57070,27756,82,696,338,2712,7015
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,19887,0,82,243,0,243,7016
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,16248,44099,82,198,538,4850,7017
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,37483,75222,82,457,917,5190,7018
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,2745,72315,82,33,882,3156,7019
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,98434,34193,82,1200,417,3926,7020
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Sullivan Square,place-sull,47354,7549,82,577,92,1867,7021
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,27493,19933,82,335,243,5456,7022
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Wellington,place-welln,28314,2421,82,345,30,1066,7023
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Assembly,place-astao,7158,298,82,87,4,310,7024
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,24319,13719,82,297,167,1764,7025
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,7115,892,82,87,11,502,7026
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,12320,3119,82,150,38,1600,7027
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,51961,30759,82,634,375,1488,7028
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,0,59510,82,0,726,0,7029
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,380,14180,82,5,173,726,7030
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,15854,5584,82,193,68,1075,7031
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,1858,27853,82,23,340,1110,7032
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Massachusetts Ave.,place-masta,15954,11588,82,195,141,1818,7033
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,9966,252,82,122,3,155,7034
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,39133,2440,82,477,30,949,7035
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,2981,0,82,36,0,36,7036
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,2761,11978,82,34,146,1427,7037
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,23138,151896,82,282,1852,3212,7038
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,29584,104855,82,361,1279,2634,7040
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,3488,33742,82,43,411,1953,7044
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,162634,121240,82,1983,1479,10091,7048
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,0,34335,82,0,419,0,7052
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,154145,15552,82,1880,190,8555,7053
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Green Street,place-grnst,626,5122,82,8,62,419,7057
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,28233,85836,82,344,1047,7171,7058
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,20002,21943,82,244,268,3122,7062
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,147265,6493,82,1796,79,6490,7063
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Jackson Square,place-jaksn,4688,7779,82,57,95,494,7067
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,38657,5489,82,471,67,2600,7068
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Massachusetts Ave.,place-masta,3852,14050,82,47,171,1306,7101
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,65915,101820,82,804,1242,5290,7102
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,84361,359,82,1029,4,2127,7103
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,74692,18964,82,911,231,4236,7107
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,27269,32321,82,333,394,5897,7109
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,25098,38349,82,306,468,3146,7111
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,185377,174390,82,2261,2127,5959,7114
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,90419,0,82,1103,0,1103,7115
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,0,208083,82,0,2538,0,7118
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,2168,19088,82,26,233,532,7119
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,1445,645,82,18,8,702,7138
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,756,11686,82,9,143,340,7139
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,2379,2197,82,29,27,1037,7140
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,549,4592,82,7,56,558,7141
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,4753,37507,82,58,457,2538,7143
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,67631,37069,82,825,452,4993,7145
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,10347,73747,82,126,899,3435,7147
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,27824,51284,82,339,625,5004,7149
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,6108,52704,82,74,643,738,7167
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,100967,1837,82,1231,22,1630,7168
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,59930,28365,82,731,346,4621,7169
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,34518,0,82,421,0,421,7170
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,1228,2902,82,15,35,474,7171
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,33867,40819,82,413,498,4208,7172
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,74225,38937,82,905,475,3552,7173
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,49864,7111,82,608,87,3292,7174
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,43079,101407,82,525,1237,4293,7175
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,3618,38700,82,44,472,2018,7176
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,3114,43945,82,38,536,2937,7177
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,53137,1581,82,648,19,2756,7178
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,35801,11617,82,437,142,10460,7179
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,130717,62524,82,1594,762,5825,7180
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,27367,296177,82,334,3612,3676,7181
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,43744,44377,82,533,541,12217,7182
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,8785,79863,82,107,974,8206,7183
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,147056,404996,82,1793,4939,9073,7184
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,0,72861,82,0,889,0,7185
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,1997,16111,82,24,196,889,7186
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,50443,84038,82,615,1025,12379,7187
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,12305,24456,82,150,298,1190,7188
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,12226,57722,82,149,704,3122,7189
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,368627,4883,82,4495,60,7574,7190
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,157674,110867,82,1923,1352,12788,7191
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,257299,0,82,3138,0,3138,7192
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,7798,39735,82,95,485,1338,7193
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,88521,10156,82,1080,124,3556,7194
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,33039,46900,82,403,572,5728,7195
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,49629,3219,82,605,39,2196,7196
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,74790,5518,82,912,67,3059,7197
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,127288,158534,82,1552,1933,9950,7198
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,70353,13812,82,858,168,4857,7199
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,46475,32565,82,567,397,10123,7200
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,93208,12997,82,1137,159,2512,7201
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,15936,2610,82,194,32,1093,7202
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,82432,101029,82,1005,1232,6518,7203
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Sullivan Square,place-sull,14801,118898,82,181,1450,5475,7204
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,45758,9847,82,558,120,4728,7206
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Wellington,place-welln,4273,111243,82,52,1357,3871,7208
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Assembly,place-astao,2272,9100,82,28,111,1606,7210
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,231849,182189,82,2827,2222,7023,7212
1,Fall 2017,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,71782,80418,17,4222,4730,13433,7213
1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Downtown Crossing,place-dwnxg,127514,103809,16,7970,6488,21179,7216
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,38187,3643,82,466,44,1115,7217
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,2896,10299,82,35,126,2310,7218
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,26996,2058,82,329,25,1573,7219
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,68857,25767,82,840,314,2098,7220
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,18747,0,82,229,0,229,7221
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,3654,412,82,45,5,268,7222
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,26604,16013,82,324,195,1906,7223
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,6341,1856,82,77,23,350,7224
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Massachusetts Ave.,place-masta,14407,3153,82,176,38,693,7225
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,817,67784,82,10,827,382,7226
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,49245,8700,82,601,106,2400,7227
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,0,31360,82,0,382,0,7228
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,4545,1453,82,55,18,388,7229
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,16605,2827,82,203,34,556,7230
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,2826,576,82,34,7,296,7231
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,21818,48196,82,266,588,1776,7232
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,4419,55337,82,54,675,1689,7233
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,14808,2179,82,181,27,1269,7234
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,1144,34475,82,14,420,1199,7235
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,332,1291,82,4,16,219,7236
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,5892,296,82,72,4,155,7237
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,322,1166,82,4,14,315,7238
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,3597,240,82,44,3,225,7239
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,10145,3108,82,124,38,311,7240
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,2134,0,82,26,0,26,7241
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,388,82,82,5,1,30,7242
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Haymarket,place-haecl,4123,2503,82,50,31,276,7243
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,835,277,82,10,3,43,7244
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,2047,397,82,25,5,86,7245
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,55,11475,82,1,140,26,7246
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,24178,17769,82,295,217,2566,7247
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,4983,920,82,61,11,326,7248
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,0,2141,82,0,26,0,7249
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,567,154,82,7,2,48,7250
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Ruggles,place-rugg,1973,450,82,24,5,66,7251
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,582,87,82,7,1,36,7252
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,4123,8615,82,50,105,256,7253
1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,1040,7998,82,13,98,230,7254
